industry_id,industry_name,trade_date,member_count,industry_ret_5d,industry_ret_20d,industry_vol_20d,turnover_20d_avg,amount_20d_avg,pe_ttm_median,pb_median,momentum_rank_mean,rs_rank_mean,valuation_pe_percentile_2y,turnover_percentile_1y,as_of
IND_IT设备,IT设备,20230316,1,-0.07410714285714282,0.05207981061887046,0.04259159174430778,6.948685,3229123.2264,30.0658,2.6854,0.6938775510204082,0.6938775510204082,0.07635467980295567,0.8480697384806973,2023-03-16 15:30:00
IND_IT设备,IT设备,20230317,1,0.028855103940428117,0.19194823867721045,0.04210007509079315,7.002225,3274390.9216,32.047,2.8624,0.8775510204081632,0.8775510204081632,0.14285714285714285,0.8530510585305106,2023-03-17 15:30:00
IND_IT设备,IT设备,20230320,1,-0.0005913660555885158,0.12817089452603447,0.03911980973731358,7.097335000000001,3348488.7523499997,32.6656,2.9176,0.8775510204081632,0.8775510204081632,0.1724137931034483,0.8592777085927771,2023-03-20 15:30:00
IND_IT设备,IT设备,20230321,1,0.05636806825106655,0.17167962149374794,0.03906742044516737,7.090585,3364295.4343999997,33.5064,2.9927,0.8775510204081632,0.8775510204081632,0.21182266009852216,0.8580323785803238,2023-03-21 15:30:00
IND_IT设备,IT设备,20230322,1,0.152469135802469,0.23031301482701805,0.04183206928493574,7.311099999999999,3508119.8718000003,36.0867,3.2232,0.9387755102040817,0.9387755102040817,0.33004926108374383,0.8729763387297634,2023-03-22 15:30:00
IND_IT设备,IT设备,20230323,1,0.22725811636129878,0.31247851495359247,0.03999197328223322,7.587995000000001,3686186.22035,36.8985,3.2957,0.9591836734693877,0.9591836734693877,0.35714285714285715,0.8953922789539228,2023-03-23 15:30:00
IND_IT设备,IT设备,20230324,1,0.19119420989143543,0.25118783655369015,0.036742243275464964,7.42975,3660781.5571500002,38.1742,3.4096,0.9387755102040817,0.9387755102040817,0.3854679802955665,0.8829389788293898,2023-03-24 15:30:00
IND_IT设备,IT设备,20230327,1,0.13609467455621305,0.22254059216809918,0.03763815658984909,7.424045,3698298.7889000005,37.1112,3.3147,0.9183673469387755,0.9183673469387755,0.3657635467980296,0.8816936488169365,2023-03-27 15:30:00
IND_IT设备,IT设备,20230328,1,0.0729737525237959,0.15063408598824646,0.03849439105045041,7.306285,3668192.6339499997,35.9514,3.2111,0.8775510204081632,0.8775510204081632,0.32389162561576357,0.8717310087173101,2023-03-28 15:30:00
IND_IT设备,IT设备,20230329,1,0.07150508837707559,0.16545295659772785,0.03961168917337208,7.447839999999999,3793901.7772500003,38.6671,3.4537,0.8979591836734694,0.8979591836734694,0.39039408866995073,0.8841843088418431,2023-03-29 15:30:00
IND_IT设备,IT设备,20230330,1,-0.0015715034049240684,0.11527208894090113,0.041456999691959505,7.5970249999999995,3900194.8626,36.8406,3.2905,0.8367346938775511,0.8367346938775511,0.35591133004926107,0.8978829389788294,2023-03-30 15:30:00
IND_IT设备,IT设备,20230331,1,-0.029620253164557075,0.1615151515151514,0.040334690253053036,7.31242,3791451.8374000005,37.0435,3.3086,0.8979591836734694,0.8979591836734694,0.3608374384236453,0.8742216687422167,2023-03-31 15:30:00
IND_IT设备,IT设备,20230403,1,0.07968750000000013,0.22699023379698136,0.0434582945194048,7.407335000000001,3885949.3534000004,40.0685,3.5788,0.8775510204081632,0.8775510204081632,0.4039408866995074,0.8779576587795765,2023-04-03 15:30:00
